entry_id,title,jurisdiction,year,text_quality,n_models,policy_type,binding_nature,c1_clarity,c2_resources,c3_authority,c4_accountability,c5_coherence,e1_framework,e2_rights,e3_governance,e4_operationalisation,e5_inclusion,capacity_score,ethics_score,overall_score,mean_spread,income_group,income_binary,region,region_code,gdp_pc,is_international,log_gdp_pc
ef4323fa5a78,Developing the Next Generation of AI Talent,United Kingdom,2018.0,good,3,Action Plan,Non-binding,2,3,2,1,3,2,1,2,1,2,2.2,1.6,1.9,0.9,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
71c3360f1de0,AI Sector Deal,United Kingdom,2018.0,good,3,Action Plan,Non-binding,2,3,2,1,3,2,1,2,1,2,2.2,1.6,1.9,0.8,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
d6a2dd4887c3,Office for AI,United Kingdom,2018.0,good,3,Action Plan,Non-binding,2,3,2,1,3,2,1,2,1,2,2.2,1.6,1.9,0.9,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
0b823dc129ba,National Ethical Guidelines for Biomedical and Health Research Involving Human Participants,India,2017.0,good,3,Guideline,Soft law,2,0,2,2,2,3,2,2,2,2,1.6,2.2,1.9,0.6,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
f8cd7c2710e9,Law On The Protection Of Personal Data,Tunisia,2004.0,good,3,Legislation,Hard law,2,1,3,2,1,2,2,2,3,1,1.8,2.0,1.9,0.7,Lower middle income,Developing,Middle East & North Africa,MENA,13500.0,False,9.51044496442652
822aae3c6310,The swedish Digitalisation Strategy 2025–2030,Sweden,2025.0,good,3,Strategy,Non-binding,2,2,2,2,3,2,1,1,1,2,2.2,1.4,1.8,0.9,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
9a4eba14f16d,AI Guidelines,Germany,2025.0,good,3,Guideline,Non-binding,2,1,2,1,2,3,2,2,1,2,1.6,2.0,1.8,0.5,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
14599b3659af,Mandatory Guardrails for Safe and Responsible AI,Australia,2024.0,good,3,Framework,Non-binding,2,1,2,1,3,2,2,2,1,2,1.8,1.8,1.8,0.7,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
e7c88f57de1a,The Rules Governing the National Register of Controllers Within the Kingdom,Saudi Arabia,2024.0,good,3,Regulation,Binding regulation,2,1,3,2,2,1,2,2,3,0,2.0,1.6,1.8,0.6,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
fdfc5c3d5135,AI Adoption Framework,Saudi Arabia,2024.0,good,3,Framework,Non-binding,2,1,3,2,3,2,1,2,1,1,2.2,1.4,1.8,0.4,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
4ce0d121ec91,Standard Contractual Clauses for Personal Data Transfer,Saudi Arabia,2024.0,good,3,Regulation,Binding regulation,2,0,3,2,2,1,2,3,3,0,1.8,1.8,1.8,0.7,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
9dc2998bbb4f,National AI Strategy of the Czech Republic 2030,Czech Republic,2024.0,good,3,Strategy,Non-binding,2,2,2,1,2,2,2,1,2,2,1.8,1.8,1.8,0.8,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
3c2a7d3b3d22,Guidelines for the use of generative AI in the public administration,Sweden,2024.0,good,3,Guideline,Non-binding,2,1,3,1,2,2,2,2,1,2,1.8,1.8,1.8,0.2,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
fabb61ece0cd,European Digital Innovation Hubs (EDIHs),Sweden,2024.0,good,3,Program,Soft law,2,3,2,2,3,1,1,2,1,1,2.4,1.2,1.8,0.5,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
4ab86e15d4bc,Legal Guide for Designing Regulatory Sandboxes,Israel,2024.0,good,3,Guideline,Non-binding,2,1,2,2,2,2,1,2,2,2,1.8,1.8,1.8,0.5,High income,High income,Middle East & North Africa,MENA,58000.0,False,10.968198289528557
4bec8e4a3e5f,Veritas Initiative,Singapore,2023.0,good,3,Program,Non-binding,2,1,2,1,3,2,1,2,2,2,1.8,1.8,1.8,0.3,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
c14f9b16ee15,AI Verify Foundation,Singapore,2023.0,good,3,Framework,Non-binding,2,1,2,1,3,2,1,2,2,2,1.8,1.8,1.8,0.5,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
dc3f3a232e92,Digital Government Regulatory Framework,Saudi Arabia,2023.0,good,3,Framework,Soft law,2,1,3,2,2,2,1,2,2,1,2.0,1.6,1.8,0.6,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
91f40e195f2a,European Digital Innovation Hubs (EDIHs),Slovak Republic,2023.0,good,3,Program,Non-binding,2,3,2,2,3,1,1,2,1,1,2.4,1.2,1.8,0.5,High income,High income,Europe & Central Asia,ECA,43100.0,False,10.671278276091838
b7cfe716e4b3,AI VERIFY,Singapore,2022.0,good,3,Framework,Non-binding,2,1,2,1,3,2,1,2,2,2,1.8,1.8,1.8,0.3,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
5b1f47c8e882,AI use cases in the Public Sector,Brazil,2022.0,good,3,Strategy,Non-binding,2,1,2,2,3,2,1,2,1,2,2.0,1.6,1.8,0.4,Upper middle income,Developing,Latin America & Caribbean,LAC,20800.0,False,9.94270826568941
e61c2cb96167,Employment Practices: Monitoring at Work Draft Guidance,United Kingdom,2022.0,good,3,Guideline,Soft law,2,0,3,1,2,2,3,2,2,1,1.6,2.0,1.8,0.8,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
34437dda19ab,National Strategy for Quantum Technology,Denmark,2022.0,good,3,Strategy,Non-binding,2,3,3,2,2,1,1,2,1,1,2.4,1.2,1.8,0.8,High income,High income,Europe & Central Asia,ECA,77600.0,False,11.25932270617131
2864e66d39b7,Regional/local AI networks,France,2022.0,good,3,Strategy,Non-binding,2,2,2,1,2,2,2,2,1,2,1.8,1.8,1.8,0.6,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
987fe1b1afdd,"Smart Cities Projects in Kozani, Trikala, Ioannina, Kalamata, Thessaloniki and Athens",Greece,2022.0,good,3,Program,Soft law,3,2,2,2,3,1,1,1,1,2,2.4,1.2,1.8,0.9,High income,High income,Europe & Central Asia,ECA,42700.0,False,10.661954199216716
919f57d3ac97,Next Generation AI Graduates Program,Australia,2021.0,good,3,Program,Non-binding,2,3,2,1,2,2,1,1,2,2,2.0,1.6,1.8,0.6,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
e75e95d629d1,Australia's AI Action Plan,Australia,2021.0,good,3,Action Plan,Non-binding,2,2,2,1,3,2,1,2,1,2,2.0,1.6,1.8,0.7,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
0951e356e664,Approach Document for India: Part 2 - Operationalizing Principles for Responsible AI,India,2021.0,good,3,Framework,Non-binding,2,1,2,1,2,3,2,2,1,2,1.6,2.0,1.8,0.7,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
f9073e484197,National AI Programme in Finance,Singapore,2021.0,good,3,Program,Non-binding,2,2,3,1,2,2,1,2,2,1,2.0,1.6,1.8,0.3,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
9bcf58caba6d,AI Training for the Acquisition Workforce Act (Bill S-2551),United States,2021.0,good,3,Legislation,Hard law,3,1,3,2,1,2,2,1,2,1,2.0,1.6,1.8,0.6,High income,High income,North America,NAM,85300.0,False,11.35392973347977
f1d0a0f3298f,NITRD-NAIIO Supplement to the President's FY2022 Budget,United States,2021.0,good,3,Action Plan,Non-binding,2,3,3,1,3,1,1,2,1,1,2.4,1.2,1.8,0.8,High income,High income,North America,NAM,85300.0,False,11.35392973347977
153d8deca9db,Priority 1 of the EU Funds for Smart Economy 2021–2027,Poland,2021.0,good,3,Program,Soft law,2,3,2,1,3,1,2,1,1,2,2.2,1.4,1.8,0.8,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
e1ae5262e638,SolidLab Flanders,Belgium,2021.0,good,3,Program,Non-binding,2,3,2,1,2,2,2,1,2,1,2.0,1.6,1.8,0.6,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
d2c05115e783,Microelectronics. Trustworthy and sustainable. For Germany und Europe,Germany,2021.0,good,3,Framework,Non-binding,2,2,2,2,3,2,1,1,1,2,2.2,1.4,1.8,0.7,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
fc4f62d411e5,Projects under Food Vision 2030,Ireland,2021.0,good,3,Strategy,Non-binding,2,1,2,3,3,1,1,2,1,2,2.2,1.4,1.8,1.2,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
1964d2be4b33,Quebec AI Forum,Canada,2020.0,good,3,Strategy,Non-binding,2,3,2,1,3,2,1,2,1,1,2.2,1.4,1.8,0.7,High income,High income,North America,NAM,60200.0,False,11.005427631296913
0aa73b251ae0,Concept for the Development of AI in Bulgaria Until 2030,Bulgaria,2020.0,good,3,Concept,Non-binding,2,1,2,2,2,2,2,2,1,2,1.8,1.8,1.8,0.6,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
408127bcfe9e,Hungary's AI Strategy,Hungary,2020.0,good,3,Strategy,Non-binding,2,2,2,1,3,2,1,2,1,2,2.0,1.6,1.8,0.4,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
afec5742ca4e,Real-world Test Field for Digital Mobility,Germany,2020.0,good,3,Framework,Non-binding,2,1,3,2,3,1,1,2,1,2,2.2,1.4,1.8,0.6,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
8290ed104a41,ML Quality Management Guideline,Japan,2020.0,good,3,Guideline,Non-binding,2,1,2,1,2,3,2,2,2,1,1.6,2.0,1.8,0.7,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
a56f84a1cf36,The OECD Network of Experts on AI,OECD/GPAI,2020.0,good,3,Framework,Non-binding,2,1,2,1,3,2,1,2,1,3,1.8,1.8,1.8,0.5,Unknown,,Unknown,,,True,
800640f06355,European Digital Innovation Hubs (EDIHs),Bulgaria,2020.0,good,3,Program,Non-binding,2,3,2,2,3,1,1,2,1,1,2.4,1.2,1.8,0.5,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
0eb80dd3b943,National Research and Innovation Strategy,Luxembourg,2020.0,good,3,Strategy,Non-binding,2,2,2,2,3,2,1,1,1,2,2.2,1.4,1.8,0.6,High income,High income,Europe & Central Asia,ECA,141000.0,False,11.856515169360305
e927ca52e80f,Standards Australia: AI Roadmap,Australia,2019.0,good,3,Framework,Non-binding,2,1,2,1,3,2,2,2,1,2,1.8,1.8,1.8,0.5,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
bc4d0c963a37,Manufacturing Modernisation Fund,Australia,2019.0,good,3,Program,Non-binding,3,3,3,3,2,0,0,1,2,1,2.8,0.8,1.8,0.9,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
636e081e9c61,Data Sharing and Governance Act,Ireland,2019.0,good,3,Legislation,Hard law,2,1,3,1,3,1,2,2,2,1,2.0,1.6,1.8,1.1,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
6e3fdf7b82c2,National AI Programme in Health,Singapore,2019.0,good,3,Program,Soft law,2,2,2,1,2,2,2,2,2,1,1.8,1.8,1.8,0.9,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
8b2e2077e77a,National New Generation AI Governance Specialist Committee,China (People’s Republic of),2019.0,good,3,Strategy,Soft law,2,1,3,1,3,2,2,2,1,1,2.0,1.6,1.8,0.9,Unknown,,Unknown,,,False,
61c608061162,Executive Order on Maintaining American Leadership in AI,United States,2019.0,good,3,Executive Order,Soft law,2,2,3,1,2,2,2,2,1,1,2.0,1.6,1.8,0.8,High income,High income,North America,NAM,85300.0,False,11.35392973347977
8f5eefa0f96f,Ethics Guidelines on Artificial Intelligence,European Union,2018.0,good,3,Guideline,Non-binding,2,0,2,2,1,3,2,2,2,2,1.4,2.2,1.8,0.8,Unknown,,Unknown,,,True,
b3d833fb1693,National Security Commission on AI,United States,2018.0,good,3,Strategy,Non-binding,2,2,2,1,3,2,2,2,1,1,2.0,1.6,1.8,0.5,High income,High income,North America,NAM,85300.0,False,11.35392973347977
57dcafbfc73d,SMEs Innovative: Medical Technology,Germany,2018.0,good,3,Guideline,Soft law,2,2,3,2,3,1,1,1,2,1,2.4,1.2,1.8,1.0,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
4b75c4322f9a,"""Automated Vehicles"" Bill in the Road Traffic Act",Germany,2017.0,good,3,Legislation,Hard law,2,1,3,2,2,1,2,2,3,0,2.0,1.6,1.8,0.5,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
1c23735b9ce2,Ethical Guidelines for Self-driving Cars,Germany,2016.0,good,3,Action Plan,Soft law,2,0,2,1,2,3,2,2,2,2,1.4,2.2,1.8,0.4,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
41fd51d21211,Ethical Impact Assessment (EIA): A Tool of the Recommendation on the Ethics of Artificial Intelligence,,,good,3,Guideline,Non-binding,1,1,2,1,2,2,2,2,2,3,1.4,2.2,1.8,0.6,Unknown,,Unknown,,,True,
9e84e72df5b0,Diia AI Assistant,Ukraine,2025.0,good,3,Program,Non-binding,2,1,2,1,2,2,2,2,2,1,1.6,1.8,1.7,0.4,Lower middle income,Developing,Europe & Central Asia,ECA,16400.0,False,9.70503661381229
d7e5c618f63a,ASEAN Guide on AI Governance and Ethics,Singapore,2024.0,good,3,Guideline,Non-binding,2,1,2,1,2,3,2,2,1,1,1.6,1.8,1.7,0.8,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
77d3fa8554a8,Elaboration and Developing Privacy Policy Guideline,Saudi Arabia,2024.0,good,3,Guideline,Non-binding,2,0,2,1,2,2,3,2,2,1,1.4,2.0,1.7,0.7,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
f73e4f3e1b4b,European Digital Innovation Hubs (EDIHs),Slovak Republic,2024.0,good,3,Program,Non-binding,2,2,2,2,3,1,1,2,1,1,2.2,1.2,1.7,0.7,High income,High income,Europe & Central Asia,ECA,43100.0,False,10.671278276091838
898f0d2a5449,Schoolpackage AI,Austria,2024.0,good,3,Program,Non-binding,2,2,2,2,2,1,1,1,2,2,2.0,1.4,1.7,0.5,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
1296801c3abd,Global AI Summit,Saudi Arabia,2024.0,good,3,Strategy,Non-binding,1,2,2,1,2,2,2,2,2,1,1.6,1.8,1.7,0.9,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
66d49c9703e9,European Digital Innovation Hubs (EDIHs),Slovenia,2024.0,good,3,Program,Non-binding,2,2,2,2,3,1,1,2,1,1,2.2,1.2,1.7,0.5,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
985961b9edd6,AI-related university courses,Italy,2024.0,good,3,Strategy,Non-binding,2,1,2,2,3,2,2,1,1,1,2.0,1.4,1.7,0.3,High income,High income,Europe & Central Asia,ECA,57200.0,False,10.95430917736789
2181ab419f15,Digital for Care: Digital Health Framework 2024-2030,Ireland,2024.0,good,3,Framework,Non-binding,2,1,2,1,3,2,2,1,1,2,1.8,1.6,1.7,0.6,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
5e5d58053f9b,Clinnova,Luxembourg,2024.0,good,3,Program,Non-binding,1,2,2,1,3,2,2,1,2,1,1.8,1.6,1.7,0.7,High income,High income,Europe & Central Asia,ECA,141000.0,False,11.856515169360305
ce9c6b33f169,AI Framework Guiding Statements,Germany,2024.0,good,3,Framework,Non-binding,2,1,2,1,3,2,2,2,1,1,1.8,1.6,1.7,0.5,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
f27256bb52e2,Genomic Medicine Plan,France,2024.0,good,3,Action Plan,Soft law,2,3,2,2,1,1,1,2,2,1,2.0,1.4,1.7,0.9,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
75c96cc6bf44,Government Digital Innovation Regulatory Sandbox,Zambia,2023.0,good,3,Action Plan,Soft law,2,1,3,2,3,1,1,1,1,2,2.2,1.2,1.7,0.9,Lower middle income,Developing,Sub-Saharan Africa,SSA,4000.0,False,8.294049640102028
80d65d7b22d0,National Multimodal Large Language Model Programme,Singapore,2023.0,good,3,Program,Non-binding,2,2,2,1,3,2,1,2,1,1,2.0,1.4,1.7,0.6,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
0bccd2666e69,National Alliance of Artificial Intelligence,Mexico,2023.0,good,3,Framework,Non-binding,1,1,2,1,2,2,2,2,1,3,1.4,2.0,1.7,0.6,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
0e78c053dbd5,AI Commission,Sweden,2023.0,good,3,Action Plan,Non-binding,2,1,2,2,2,2,1,2,1,2,1.8,1.6,1.7,0.4,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
1a5e0e108d0d,National Framework for Artificial Intelligence in Digital Learning (AIDL),Saudi Arabia,2023.0,good,3,Framework,Non-binding,2,1,2,1,2,2,2,2,1,2,1.6,1.8,1.7,0.6,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
7d4037c80f19,National Data Index (NDI),Saudi Arabia,2023.0,good,3,Framework,Soft law,2,1,2,2,2,1,2,2,2,1,1.8,1.6,1.7,0.4,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
077de2fdb548,National Digital Strategy,Colombia,2023.0,good,3,Strategy,Non-binding,2,1,2,1,3,2,2,1,1,2,1.8,1.6,1.7,0.4,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
74da7b4fb82f,European Digital Innovation Hubs (EDIHs),Czech Republic,2023.0,good,3,Program,Non-binding,2,3,2,2,3,1,1,1,1,1,2.4,1.0,1.7,0.6,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
e94b2500b47e,AI Cluster,France,2023.0,good,3,Program,Non-binding,3,3,2,2,3,1,0,1,1,1,2.6,0.8,1.7,1.0,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
d653b6f9179f,European Digital Innovation Hubs (EDIH) in the Netherlands,Netherlands,2023.0,good,3,Program,Non-binding,2,2,2,2,3,1,1,2,1,1,2.2,1.2,1.7,0.9,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
5f9d72f7af7d,National AI Strategy 2.0,Estonia,2022.0,good,3,Strategy,Non-binding,2,2,2,1,3,2,1,2,1,1,2.0,1.4,1.7,0.5,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
0915f3501c97,"New York, Electronic Monitoring Bill",United States,2022.0,good,3,Legislation,Hard law,3,0,3,2,1,1,2,2,3,0,1.8,1.6,1.7,0.4,High income,High income,North America,NAM,85300.0,False,11.35392973347977
73962135f92b,National Intellectual Property Strategy (NIPST),Saudi Arabia,2022.0,good,3,Strategy,Non-binding,2,1,3,2,3,1,1,2,1,1,2.2,1.2,1.7,1.3,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
b8c0ce52eda8,Guidance on Artificial Intelligence (AI) and Machine Learning (ML) technologies based Medical Devices,Saudi Arabia,2022.0,good,3,Guideline,Non-binding,2,1,2,2,2,2,1,2,2,1,1.8,1.6,1.7,0.5,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
020da26b66d0,Innovation Strategy for Smart Specialisation 2021-2027,Bulgaria,2022.0,good,3,Strategy,Non-binding,2,2,2,2,3,1,1,1,1,2,2.2,1.2,1.7,0.8,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
23c0033aaf82,Smart Specialization Technologies for Agro-ecology and Forestry (PNRR) in the context of the National Forest Strategy 2030,Romania,2022.0,good,3,Strategy,Non-binding,3,2,2,2,3,1,1,1,1,1,2.4,1.0,1.7,1.0,High income,High income,Europe & Central Asia,ECA,43800.0,False,10.687389096364537
5a2d3b051222,Research Ireland research infrastructure programme awards,Ireland,2022.0,good,3,Program,Non-binding,2,2,2,2,3,1,1,1,1,2,2.2,1.2,1.7,0.9,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
fe6c7a1656cf,Open Data Action Plan,Latvia,2022.0,good,3,Action Plan,Non-binding,2,2,2,2,3,1,1,1,1,2,2.2,1.2,1.7,0.9,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
cae54e1b87fa,European Digital Innovation Hubs,Latvia,2022.0,good,3,Program,Non-binding,2,2,2,2,3,1,1,2,1,1,2.2,1.2,1.7,0.5,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
57c8efeb3fb6,European Digital Innovation Hub (EDIH) Brussels,Belgium,2022.0,good,3,Program,Non-binding,2,2,2,2,3,1,1,2,1,1,2.2,1.2,1.7,0.7,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
a2b1d8cfbdb3,Deployment of the Government Cloud Infrastructure,Romania,2022.0,good,3,Program,Non-binding,2,3,2,1,2,1,2,1,1,2,2.0,1.4,1.7,1.1,High income,High income,Europe & Central Asia,ECA,43800.0,False,10.687389096364537
f0fa47462658,Destination Earth Initiative (DestinE),European Union,2021.0,good,3,Program,Non-binding,3,2,3,1,3,1,0,1,1,2,2.4,1.0,1.7,1.0,Unknown,,Unknown,,,True,
8ce3f59bc0a2,Irish National AI Strategy 2021,Ireland,2021.0,good,3,Strategy,Non-binding,2,1,2,1,2,2,2,2,1,2,1.6,1.8,1.7,0.5,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
7367c7918ae8,Digital Transformation Guidelines,Latvia,2021.0,good,3,Framework,Non-binding,2,2,2,2,3,1,1,1,1,2,2.2,1.2,1.7,0.4,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
d007ab1ffdaf,Algorithmic Transparency Recording Standard,United Kingdom,2021.0,thin,3,Standard,Soft law,2,0,3,1,2,1,1,2,3,2,1.6,1.8,1.7,0.5,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
572b36554b7e,Malta Digital Innovation Authority`s Technology Assurance Sandbox,Malta,2021.0,good,3,Guideline,Soft law,2,2,3,2,1,1,1,2,2,1,2.0,1.4,1.7,0.9,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
3493e89cb0e0,European Digital Innovation Hubs,Poland,2021.0,good,3,Program,Soft law,2,2,2,2,3,1,1,2,1,1,2.2,1.2,1.7,0.5,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
